"reg";"tech";"year";"count";"share";"rank"
"UK";"Optica en geintegreerde fotonica";2002;249;6,72;4
"UK";"Optica en geintegreerde fotonica";2003;211;5,47;4
"UK";"Optica en geintegreerde fotonica";2004;208;5,5;5
"UK";"Optica en geintegreerde fotonica";2005;240;5,64;4
"UK";"Optica en geintegreerde fotonica";2006;185;3,92;5
"UK";"Optica en geintegreerde fotonica";2007;191;3,77;5
"UK";"Optica en geintegreerde fotonica";2008;185;3,3;6
"UK";"Optica en geintegreerde fotonica";2009;185;3,08;6
"UK";"Optica en geintegreerde fotonica";2010;217;3,49;5
"UK";"Optica en geintegreerde fotonica";2011;210;2,97;7
"UK";"Optica en geintegreerde fotonica";2012;195;2,44;7
"UK";"Optica en geintegreerde fotonica";2013;220;2,36;7
"UK";"Optica en geintegreerde fotonica";2014;236;2,46;7
"UK";"Optica en geintegreerde fotonica";2015;227;2,42;7
"UK";"Optica en geintegreerde fotonica";2016;225;2,12;7
"UK";"Optica en geintegreerde fotonica";2017;245;2,16;7
"UK";"Optica en geintegreerde fotonica";2018;239;2;7
"UK";"Optica en geintegreerde fotonica";2019;259;2,04;7
"UK";"Optica en geintegreerde fotonica";2020;203;1,57;7
"UK";"Optica en geintegreerde fotonica";2021;158;1,39;7
"UK";"Optica en geintegreerde fotonica";2022;105;1,07;8
"UK";"Optica en geintegreerde fotonica";2023;58;1,2;8
"UK";"Optomechatronica";2000;20;4,91;5
"UK";"Optomechatronica";2001;31;5,78;4
"UK";"Optomechatronica";2002;50;7,24;4
"UK";"Optomechatronica";2003;38;5,43;5
"UK";"Optomechatronica";2004;60;6,74;4
"UK";"Optomechatronica";2005;48;4,62;5
"UK";"Optomechatronica";2006;59;4,97;4
"UK";"Optomechatronica";2007;63;4,84;5
"UK";"Optomechatronica";2008;68;4,87;5
"UK";"Optomechatronica";2009;43;3,09;6
"UK";"Optomechatronica";2010;66;4,92;5
"UK";"Optomechatronica";2011;51;3,59;7
"UK";"Optomechatronica";2012;54;2,97;8
"UK";"Optomechatronica";2013;53;2,56;8
"UK";"Optomechatronica";2014;94;3,27;8
"UK";"Optomechatronica";2015;87;2,86;8
"UK";"Optomechatronica";2016;119;3,23;8
"UK";"Optomechatronica";2017;129;2,77;8
"UK";"Optomechatronica";2018;155;2,7;7
"UK";"Optomechatronica";2019;197;2,73;6
"UK";"Optomechatronica";2020;177;2,03;7
"UK";"Optomechatronica";2021;149;1,72;8
"UK";"Optomechatronica";2022;103;1,42;7
"UK";"Optomechatronica";2023;47;1,33;9
"UK";"Quantum";2000;7;4,49;5
"UK";"Quantum";2001;6;2,29;7
"UK";"Quantum";2002;9;2,54;8
"UK";"Quantum";2003;19;4,03;4
"UK";"Quantum";2004;25;4,58;5
"UK";"Quantum";2005;32;4,77;4
"UK";"Quantum";2006;21;3,12;6
"UK";"Quantum";2007;20;3,48;7
"UK";"Quantum";2008;22;3,48;6
"UK";"Quantum";2009;18;3,19;6
"UK";"Quantum";2010;20;3,98;6
"UK";"Quantum";2011;17;3,49;7
"UK";"Quantum";2012;19;4,18;7
"UK";"Quantum";2013;15;3,97;6
"UK";"Quantum";2014;4;1,77;11
"UK";"Quantum";2015;8;7,21;3
"UK";"Quantum";2016;7;5,98;4
"UK";"Quantum";2017;10;4,65;3
"UK";"Quantum";2018;6;2,43;7
"UK";"Quantum";2019;11;2,98;6
"UK";"Quantum";2020;15;3,27;6
"UK";"Quantum";2021;22;4,54;5
"UK";"Quantum";2022;14;2,63;8
"UK";"Quantum";2023;5;1,43;12
"UM";"Halfgeleiders";2017;1;0,01;44
"US";"Beeldvormingstechnologie";2000;301;44,33;1
"US";"Beeldvormingstechnologie";2001;351;43,93;1
"US";"Beeldvormingstechnologie";2002;391;40,52;1
"US";"Beeldvormingstechnologie";2003;420;41,06;1
"US";"Beeldvormingstechnologie";2004;447;36,17;1
"US";"Beeldvormingstechnologie";2005;537;37,37;1
"US";"Beeldvormingstechnologie";2006;661;37,47;1
"US";"Beeldvormingstechnologie";2007;687;35,99;1
"US";"Beeldvormingstechnologie";2008;715;35,66;1
"US";"Beeldvormingstechnologie";2009;633;32,18;1
"US";"Beeldvormingstechnologie";2010;566;28,66;1
"US";"Beeldvormingstechnologie";2011;575;26,91;1
"US";"Beeldvormingstechnologie";2012;736;27,93;1
"US";"Beeldvormingstechnologie";2013;820;27,32;1
"US";"Beeldvormingstechnologie";2014;1167;29,1;1
"US";"Beeldvormingstechnologie";2015;1112;27,59;1
"US";"Beeldvormingstechnologie";2016;1219;26,44;1
"US";"Beeldvormingstechnologie";2017;1413;26,17;1
"US";"Beeldvormingstechnologie";2018;1579;25,65;1
"US";"Beeldvormingstechnologie";2019;1838;24,53;1
"US";"Beeldvormingstechnologie";2020;2119;24,01;1
"US";"Beeldvormingstechnologie";2021;2005;23,15;1
"US";"Beeldvormingstechnologie";2022;1696;23,78;2
"US";"Beeldvormingstechnologie";2023;848;23,91;2
"US";"Biotechnologie gericht op moleculen en cellen";2000;4078;51,71;1
"US";"Biotechnologie gericht op moleculen en cellen";2001;5020;46,88;1
"US";"Biotechnologie gericht op moleculen en cellen";2002;5092;48,44;1
"US";"Biotechnologie gericht op moleculen en cellen";2003;4600;45,42;1
"US";"Biotechnologie gericht op moleculen en cellen";2004;3984;41,46;1
"US";"Biotechnologie gericht op moleculen en cellen";2005;4058;43,41;1
"US";"Biotechnologie gericht op moleculen en cellen";2006;3839;41,48;1
"US";"Biotechnologie gericht op moleculen en cellen";2007;3817;41,03;1
"US";"Biotechnologie gericht op moleculen en cellen";2008;4039;43,14;1
"US";"Biotechnologie gericht op moleculen en cellen";2009;3895;39,26;1
"US";"Biotechnologie gericht op moleculen en cellen";2010;3866;39,63;1
"US";"Biotechnologie gericht op moleculen en cellen";2011;3947;39,59;1
"US";"Biotechnologie gericht op moleculen en cellen";2012;4045;38,33;1
"US";"Biotechnologie gericht op moleculen en cellen";2013;4304;39,97;1
"US";"Biotechnologie gericht op moleculen en cellen";2014;4803;41,53;1
"US";"Biotechnologie gericht op moleculen en cellen";2015;4337;39,12;1
"US";"Biotechnologie gericht op moleculen en cellen";2016;4933;40,51;1
"US";"Biotechnologie gericht op moleculen en cellen";2017;5471;41,36;1
"US";"Biotechnologie gericht op moleculen en cellen";2018;5571;41,02;1
"US";"Biotechnologie gericht op moleculen en cellen";2019;5954;40,29;1
"US";"Biotechnologie gericht op moleculen en cellen";2020;6423;41,16;1
"US";"Biotechnologie gericht op moleculen en cellen";2021;6649;40,12;1
"US";"Biotechnologie gericht op moleculen en cellen";2022;6593;40,78;1
"US";"Biotechnologie gericht op moleculen en cellen";2023;3596;39,24;1
"US";"Cybersecurity";2000;658;51,25;1
"US";"Cybersecurity";2001;1182;50,69;1
"US";"Cybersecurity";2002;1331;49,85;1
"US";"Cybersecurity";2003;1150;43,35;1
"US";"Cybersecurity";2004;1081;41,5;1
"US";"Cybersecurity";2005;1122;39,79;1
"US";"Cybersecurity";2006;1215;38,12;1
"US";"Cybersecurity";2007;1476;41,26;1
"US";"Cybersecurity";2008;1466;40,21;1
"US";"Cybersecurity";2009;1223;34,45;1
"US";"Cybersecurity";2010;1001;31,66;1
"US";"Cybersecurity";2011;1001;31,23;1
"US";"Cybersecurity";2012;1172;31,64;1
"US";"Cybersecurity";2013;1575;34,78;1
"US";"Cybersecurity";2014;2040;36,76;1
"US";"Cybersecurity";2015;1933;33,75;1
"US";"Cybersecurity";2016;2236;32,89;1
"US";"Cybersecurity";2017;2278;30,72;1
"US";"Cybersecurity";2018;2406;30,7;1
"US";"Cybersecurity";2019;2730;29,97;1
"US";"Cybersecurity";2020;2970;30,51;1
"US";"Cybersecurity";2021;2495;29,1;1
"US";"Cybersecurity";2022;2389;30,51;1
"US";"Cybersecurity";2023;1202;28,98;1
"US";"Energiematerialen";2000;547;37,91;1
"US";"Energiematerialen";2001;649;35,31;1
"US";"Energiematerialen";2002;752;33,68;1
"US";"Energiematerialen";2003;929;34,61;1
"US";"Energiematerialen";2004;957;31,1;1
"US";"Energiematerialen";2005;1219;33,13;1
"US";"Energiematerialen";2006;1142;28,4;2
"US";"Energiematerialen";2007;1295;28,73;2
"US";"Energiematerialen";2008;1423;28,65;2
"US";"Energiematerialen";2009;1465;27,16;2
"US";"Energiematerialen";2010;1713;27,26;2
"US";"Energiematerialen";2011;1700;23,3;2
"US";"Energiematerialen";2012;1696;20,21;2
"US";"Energiematerialen";2013;1673;19,97;2
"US";"Energiematerialen";2014;1800;22,33;2
"US";"Energiematerialen";2015;1445;19,85;2
"US";"Energiematerialen";2016;1427;19,47;2
"US";"Energiematerialen";2017;1464;18,64;2
"US";"Energiematerialen";2018;1449;16,89;2
"US";"Energiematerialen";2019;1401;15,01;2
"US";"Energiematerialen";2020;1426;15,23;3
"US";"Energiematerialen";2021;1219;12,57;4
"US";"Energiematerialen";2022;1236;12,93;4
"US";"Energiematerialen";2023;642;10,98;4
"US";"Groene chemische productieprocessen";2000;68;36,56;1
"US";"Groene chemische productieprocessen";2001;62;31;1
"US";"Groene chemische productieprocessen";2002;69;31,08;1
"US";"Groene chemische productieprocessen";2003;61;21,86;1
"US";"Groene chemische productieprocessen";2004;70;22,88;1
"US";"Groene chemische productieprocessen";2005;90;29,32;1
"US";"Groene chemische productieprocessen";2006;116;28,5;1
"US";"Groene chemische productieprocessen";2007;146;33,87;1
"US";"Groene chemische productieprocessen";2008;194;33,51;1
"US";"Groene chemische productieprocessen";2009;242;33,7;1
"US";"Groene chemische productieprocessen";2010;320;38,14;1
"US";"Groene chemische productieprocessen";2011;359;42,04;1
"US";"Groene chemische productieprocessen";2012;324;37,37;1
"US";"Groene chemische productieprocessen";2013;322;37,14;1
"US";"Groene chemische productieprocessen";2014;372;40,74;1
"US";"Groene chemische productieprocessen";2015;252;28,35;1
"US";"Groene chemische productieprocessen";2016;229;27,79;1
"US";"Groene chemische productieprocessen";2017;197;25,52;1
"US";"Groene chemische productieprocessen";2018;171;26,84;1
"US";"Groene chemische productieprocessen";2019;187;29,04;1
"US";"Groene chemische productieprocessen";2020;176;25,43;1
"US";"Groene chemische productieprocessen";2021;173;26,74;1
"US";"Groene chemische productieprocessen";2022;154;26,42;1
"US";"Groene chemische productieprocessen";2023;92;29,97;1
"US";"Halfgeleiders";2000;1002;42,77;1
"US";"Halfgeleiders";2001;1282;43,87;1
"US";"Halfgeleiders";2002;1623;47,29;1
"US";"Halfgeleiders";2003;1595;43,56;1
"US";"Halfgeleiders";2004;1635;39,67;1
"US";"Halfgeleiders";2005;1811;39,06;1
"US";"Halfgeleiders";2006;2013;37,12;1
"US";"Halfgeleiders";2007;2267;37,57;1
"US";"Halfgeleiders";2008;2292;37,2;1
"US";"Halfgeleiders";2009;2072;31,5;2
"US";"Halfgeleiders";2010;2127;31,54;2
"US";"Halfgeleiders";2011;2137;27,73;2
"US";"Halfgeleiders";2012;2281;27,52;2
"US";"Halfgeleiders";2013;2154;25,81;2
"US";"Halfgeleiders";2014;2273;26,77;2
"US";"Halfgeleiders";2015;1938;24,64;2
"US";"Halfgeleiders";2016;1790;21,51;2
"US";"Halfgeleiders";2017;2140;23,83;2
"US";"Halfgeleiders";2018;2359;24,48;2
"US";"Halfgeleiders";2019;2364;23,14;2
"US";"Halfgeleiders";2020;2143;20,14;3
"US";"Halfgeleiders";2021;1884;19,38;3
"US";"Halfgeleiders";2022;1872;19,45;3
"US";"Halfgeleiders";2023;1066;19,73;3
"US";"Kunstmatige intelligentie en data";2000;125;55,07;1
"US";"Kunstmatige intelligentie en data";2001;194;52,43;1
"US";"Kunstmatige intelligentie en data";2002;242;51,05;1
"US";"Kunstmatige intelligentie en data";2003;181;49,05;1
"US";"Kunstmatige intelligentie en data";2004;189;51,36;1
"US";"Kunstmatige intelligentie en data";2005;253;52,27;1
"US";"Kunstmatige intelligentie en data";2006;286;54,06;1
"US";"Kunstmatige intelligentie en data";2007;337;57,41;1
"US";"Kunstmatige intelligentie en data";2008;317;51,29;1
"US";"Kunstmatige intelligentie en data";2009;262;46,7;1
"US";"Kunstmatige intelligentie en data";2010;266;42,09;1
"US";"Kunstmatige intelligentie en data";2011;295;41,84;1
"US";"Kunstmatige intelligentie en data";2012;339;43,91;1
"US";"Kunstmatige intelligentie en data";2013;420;42,64;1
"US";"Kunstmatige intelligentie en data";2014;691;49,01;1
"US";"Kunstmatige intelligentie en data";2015;725;47,05;1
"US";"Kunstmatige intelligentie en data";2016;795;45,9;1
"US";"Kunstmatige intelligentie en data";2017;1188;42,53;1
"US";"Kunstmatige intelligentie en data";2018;1894;43,26;1
"US";"Kunstmatige intelligentie en data";2019;2816;37,71;1
"US";"Kunstmatige intelligentie en data";2020;3636;34,28;1
"US";"Kunstmatige intelligentie en data";2021;3984;32,18;1
"US";"Kunstmatige intelligentie en data";2022;3920;32,63;1
"US";"Kunstmatige intelligentie en data";2023;1821;29,78;1
"US";"Optica en geintegreerde fotonica";2000;893;41,65;1
"US";"Optica en geintegreerde fotonica";2001;1313;45,14;1
"US";"Optica en geintegreerde fotonica";2002;1610;43,42;1
"US";"Optica en geintegreerde fotonica";2003;1472;38,16;1
"US";"Optica en geintegreerde fotonica";2004;1207;31,91;1
"US";"Optica en geintegreerde fotonica";2005;1347;31,66;1
"US";"Optica en geintegreerde fotonica";2006;1466;31,05;2
"US";"Optica en geintegreerde fotonica";2007;1629;32,12;1
"US";"Optica en geintegreerde fotonica";2008;1690;30,1;2
"US";"Optica en geintegreerde fotonica";2009;1671;27,79;2
"US";"Optica en geintegreerde fotonica";2010;1746;28,05;2
"US";"Optica en geintegreerde fotonica";2011;1742;24,66;2
"US";"Optica en geintegreerde fotonica";2012;1867;23,33;2
"US";"Optica en geintegreerde fotonica";2013;2011;21,56;2
"US";"Optica en geintegreerde fotonica";2014;2170;22,61;2
"US";"Optica en geintegreerde fotonica";2015;1923;20,5;2
"US";"Optica en geintegreerde fotonica";2016;2076;19,58;2
"US";"Optica en geintegreerde fotonica";2017;2182;19,22;3
"US";"Optica en geintegreerde fotonica";2018;2422;20,27;3
"US";"Optica en geintegreerde fotonica";2019;2460;19,4;3
"US";"Optica en geintegreerde fotonica";2020;2607;20,18;3
"US";"Optica en geintegreerde fotonica";2021;2143;18,85;3
"US";"Optica en geintegreerde fotonica";2022;1918;19,62;3
"US";"Optica en geintegreerde fotonica";2023;937;19,32;3
"US";"Optomechatronica";2000;168;41,28;1
"US";"Optomechatronica";2001;264;49,25;1
"US";"Optomechatronica";2002;289;41,82;1
"US";"Optomechatronica";2003;270;38,57;1
"US";"Optomechatronica";2004;324;36,4;1
"US";"Optomechatronica";2005;382;36,77;1
"US";"Optomechatronica";2006;462;38,89;1
"US";"Optomechatronica";2007;454;34,9;1
"US";"Optomechatronica";2008;458;32,81;1
"US";"Optomechatronica";2009;422;30,29;1
"US";"Optomechatronica";2010;335;24,98;1
"US";"Optomechatronica";2011;370;26,07;1
"US";"Optomechatronica";2012;490;26,95;1
"US";"Optomechatronica";2013;536;25,84;2
"US";"Optomechatronica";2014;795;27,69;1
"US";"Optomechatronica";2015;823;27,09;1
"US";"Optomechatronica";2016;977;26,54;1
"US";"Optomechatronica";2017;1143;24,51;2
"US";"Optomechatronica";2018;1381;24,1;2
"US";"Optomechatronica";2019;1701;23,54;2
"US";"Optomechatronica";2020;2010;23,11;1
"US";"Optomechatronica";2021;1905;21,93;3
"US";"Optomechatronica";2022;1655;22,83;2
"US";"Optomechatronica";2023;818;23,23;2
"US";"Quantum";2000;74;47,44;1
"US";"Quantum";2001;129;49,24;1
"US";"Quantum";2002;191;53,95;1
"US";"Quantum";2003;243;51,59;1
"US";"Quantum";2004;233;42,67;1
"US";"Quantum";2005;340;50,67;1
"US";"Quantum";2006;305;45,25;1
"US";"Quantum";2007;262;45,64;1
"US";"Quantum";2008;262;41,39;1
"US";"Quantum";2009;192;34,04;1
"US";"Quantum";2010;191;37,97;1
"US";"Quantum";2011;157;32,24;1
"US";"Quantum";2012;125;27,47;2
"US";"Quantum";2013;109;28,84;1
"US";"Quantum";2014;106;46,9;1
"US";"Quantum";2015;56;50,45;1
"US";"Quantum";2016;50;42,74;1
"US";"Quantum";2017;123;57,21;1
"US";"Quantum";2018;165;66,8;1
"US";"Quantum";2019;231;62,6;1
"US";"Quantum";2020;261;56,86;1
"US";"Quantum";2021;236;48,66;1
"US";"Quantum";2022;269;50,56;1
"US";"Quantum";2023;149;42,69;1
"UY";"Beeldvormingstechnologie";2021;1;0,01;48
"UY";"Biotechnologie gericht op moleculen en cellen";2002;1;0,01;51
"UY";"Biotechnologie gericht op moleculen en cellen";2005;1;0,01;50
"UY";"Biotechnologie gericht op moleculen en cellen";2006;3;0,03;44
"UY";"Biotechnologie gericht op moleculen en cellen";2007;1;0,01;53
"UY";"Biotechnologie gericht op moleculen en cellen";2008;2;0,02;50
"UY";"Biotechnologie gericht op moleculen en cellen";2009;2;0,02;52
"UY";"Biotechnologie gericht op moleculen en cellen";2011;2;0,02;54
"UY";"Biotechnologie gericht op moleculen en cellen";2014;1;0,01;62
"UY";"Biotechnologie gericht op moleculen en cellen";2015;1;0,01;57
"UY";"Biotechnologie gericht op moleculen en cellen";2016;1;0,01;58
"UY";"Biotechnologie gericht op moleculen en cellen";2017;2;0,02;52
"UY";"Biotechnologie gericht op moleculen en cellen";2018;1;0,01;63
"UY";"Biotechnologie gericht op moleculen en cellen";2019;3;0,02;52
"UY";"Biotechnologie gericht op moleculen en cellen";2020;2;0,01;54
"UY";"Cybersecurity";2002;1;0,04;34
"UY";"Cybersecurity";2003;1;0,04;35
"UY";"Cybersecurity";2012;1;0,03;42
"UY";"Cybersecurity";2017;1;0,01;53
"UY";"Cybersecurity";2021;1;0,01;50
"UY";"Energiematerialen";2005;1;0,03;38
"UY";"Energiematerialen";2017;1;0,01;46
"UY";"Energiematerialen";2021;1;0,01;51
"UY";"Halfgeleiders";2017;1;0,01;44
"UY";"Kunstmatige intelligentie en data";2005;1;0,21;22
"UY";"Kunstmatige intelligentie en data";2018;1;0,02;42
"UY";"Kunstmatige intelligentie en data";2020;1;0,01;62
"UY";"Kunstmatige intelligentie en data";2021;1;0,01;56
"UY";"Optica en geintegreerde fotonica";2000;1;0,05;32
"UY";"Optica en geintegreerde fotonica";2001;1;0,03;31
"UY";"Optica en geintegreerde fotonica";2017;1;0,01;50
"UY";"Optica en geintegreerde fotonica";2021;1;0,01;49
"UY";"Optomechatronica";2000;1;0,25;18
"UY";"Optomechatronica";2021;1;0,01;47
"UZ";"Biotechnologie gericht op moleculen en cellen";2005;1;0,01;50
"UZ";"Biotechnologie gericht op moleculen en cellen";2009;2;0,02;52
"UZ";"Biotechnologie gericht op moleculen en cellen";2015;2;0,02;52
"UZ";"Cybersecurity";2011;1;0,03;44
"UZ";"Energiematerialen";2012;1;0,01;50
"UZ";"Energiematerialen";2013;1;0,01;45
"UZ";"Energiematerialen";2014;2;0,02;43
"UZ";"Halfgeleiders";2005;1;0,02;39
"UZ";"Halfgeleiders";2006;1;0,02;35
"UZ";"Kunstmatige intelligentie en data";2017;1;0,04;40
"VE";"Biotechnologie gericht op moleculen en cellen";2001;1;0,01;53
"VE";"Biotechnologie gericht op moleculen en cellen";2002;1;0,01;51
"VE";"Biotechnologie gericht op moleculen en cellen";2008;1;0,01;55
"VE";"Biotechnologie gericht op moleculen en cellen";2012;1;0,01;59
"VE";"Kunstmatige intelligentie en data";2013;1;0,1;31
"VG";"Beeldvormingstechnologie";2020;1;0,01;50
"VG";"Beeldvormingstechnologie";2022;2;0,03;40
"VG";"Cybersecurity";2006;1;0,03;33
"VG";"Cybersecurity";2020;12;0,12;34
"VG";"Energiematerialen";2020;1;0,01;54
"VG";"Halfgeleiders";2019;1;0,01;42
"VG";"Halfgeleiders";2020;1;0,01;45
"VG";"Kunstmatige intelligentie en data";2020;4;0,04;45
"VG";"Optica en geintegreerde fotonica";2000;1;0,05;32
"VG";"Optica en geintegreerde fotonica";2008;1;0,02;36
"VG";"Optomechatronica";2020;1;0,01;51
"VG";"Optomechatronica";2022;2;0,03;41
"VN";"Beeldvormingstechnologie";2015;1;0,02;42
"VN";"Beeldvormingstechnologie";2017;2;0,04;37
"VN";"Beeldvormingstechnologie";2018;1;0,02;45
"VN";"Beeldvormingstechnologie";2019;1;0,01;48
"VN";"Beeldvormingstechnologie";2020;1;0,01;50
"VN";"Beeldvormingstechnologie";2021;1;0,01;48
"VN";"Beeldvormingstechnologie";2022;1;0,01;45
"VN";"Biotechnologie gericht op moleculen en cellen";2001;1;0,01;53
"VN";"Biotechnologie gericht op moleculen en cellen";2003;1;0,01;53
"VN";"Biotechnologie gericht op moleculen en cellen";2004;1;0,01;49
"VN";"Biotechnologie gericht op moleculen en cellen";2008;1;0,01;55
"VN";"Biotechnologie gericht op moleculen en cellen";2011;1;0,01;60
"VN";"Biotechnologie gericht op moleculen en cellen";2012;1;0,01;59
"VN";"Biotechnologie gericht op moleculen en cellen";2013;1;0,01;59
"VN";"Biotechnologie gericht op moleculen en cellen";2014;1;0,01;62
"VN";"Biotechnologie gericht op moleculen en cellen";2015;3;0,03;48
"VN";"Biotechnologie gericht op moleculen en cellen";2016;2;0,02;55
"VN";"Biotechnologie gericht op moleculen en cellen";2018;2;0,01;54
"VN";"Biotechnologie gericht op moleculen en cellen";2021;1;0,01;65
"VN";"Cybersecurity";2009;1;0,03;43
"VN";"Cybersecurity";2014;1;0,02;51
"VN";"Cybersecurity";2018;1;0,01;47
"VN";"Cybersecurity";2020;1;0,01;58
"VN";"Cybersecurity";2021;2;0,02;44
"VN";"Cybersecurity";2022;3;0,04;40
"VN";"Cybersecurity";2023;1;0,02;41
"VN";"Energiematerialen";2007;2;0,04;34
"VN";"Energiematerialen";2010;2;0,03;36
"VN";"Energiematerialen";2012;2;0,02;44
"VN";"Energiematerialen";2014;1;0,01;51
"VN";"Energiematerialen";2015;1;0,01;49
"VN";"Energiematerialen";2017;1;0,01;46
"VN";"Energiematerialen";2018;1;0,01;50
"VN";"Groene chemische productieprocessen";2004;1;0,33;23
"VN";"Groene chemische productieprocessen";2016;1;0,12;29
"VN";"Halfgeleiders";2010;2;0,03;34
"VN";"Kunstmatige intelligentie en data";2007;1;0,17;23
"VN";"Kunstmatige intelligentie en data";2014;1;0,07;28
"VN";"Kunstmatige intelligentie en data";2019;2;0,03;45
"VN";"Kunstmatige intelligentie en data";2020;4;0,04;45
"VN";"Kunstmatige intelligentie en data";2021;1;0,01;56
"VN";"Kunstmatige intelligentie en data";2022;3;0,02;45
"VN";"Kunstmatige intelligentie en data";2023;2;0,03;41
"VN";"Optica en geintegreerde fotonica";2010;2;0,03;37
"VN";"Optica en geintegreerde fotonica";2012;2;0,02;41
"VN";"Optica en geintegreerde fotonica";2013;1;0,01;44
"VN";"Optica en geintegreerde fotonica";2020;2;0,02;47
"VN";"Optica en geintegreerde fotonica";2021;1;0,01;49
"VN";"Optomechatronica";2015;1;0,03;42
"VN";"Optomechatronica";2017;2;0,04;38
"VN";"Optomechatronica";2018;1;0,02;46
"VN";"Optomechatronica";2019;1;0,01;51
"VN";"Optomechatronica";2020;1;0,01;51
"VN";"Optomechatronica";2021;1;0,01;47
"VN";"Optomechatronica";2022;1;0,01;48
"YU";"Biotechnologie gericht op moleculen en cellen";2001;1;0,01;53
"YU";"Biotechnologie gericht op moleculen en cellen";2002;1;0,01;51
"YU";"Biotechnologie gericht op moleculen en cellen";2012;1;0,01;59
"YU";"Cybersecurity";2006;1;0,03;33
"YU";"Energiematerialen";2002;1;0,04;33
"ZA";"Beeldvormingstechnologie";2000;1;0,15;22
"ZA";"Beeldvormingstechnologie";2001;1;0,13;23
"ZA";"Beeldvormingstechnologie";2002;1;0,1;25
