Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Organization Location,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series B - BMLL Technologies,https://www.crunchbase.com/funding_round/bmll-technologies-series-b--5744a84e,BMLL Technologies,https://www.crunchbase.com/organization/bmll-technologies,Series B,26000000,USD,26000000,2022-10-25,Early Stage Venture,,,,Yes,"BMLL Technologies is the leading, independent provider of Level 3 Historical Data and Analytics for Capital Markets participants.","Analytics, Big Data, Cloud Computing, Machine Learning, Software","London, England, United Kingdom, Europe",,https://www.bmlltech.com,Less than $1M,37650000,USD,37650000,,6,,"FactSet, IQ Capital, Nasdaq Ventures",3,,"596,736"
Series B - Traceable,https://www.crunchbase.com/funding_round/traceable-series-b--5b0820a8,Traceable,https://www.crunchbase.com/organization/traceable,Series B,60000000,USD,60000000,2022-05-02,Early Stage Venture,390000000,USD,390000000,Yes,Traceable is an API security company that helps to mitigate risks and optimize the value derived from their APIs for customers.,"Artificial Intelligence (AI), Cyber Security, Fraud Detection, Network Security, SaaS, Software","San Francisco, California, United States, North America",,https://www.traceable.ai,$1M to $10M,110000000,USD,110000000,,3,IVP,"BIG Labs, IVP, Tiger Global Management, Unusual Ventures",4,2,"483,461"
Venture Round - Lambda,https://www.crunchbase.com/funding_round/lambda-labs-series-unknown--59f8005b,Lambda,https://www.crunchbase.com/organization/lambda-labs,Venture - Series Unknown,39705501,USD,39705501,2022-11-17,,,,,Yes,Lambda is a cloud-based GPU company catering to developers throughout the entire lifecycle of AI development.,"Artificial Intelligence (AI), Cloud Computing, GPU, Hardware, Machine Learning, Software","San Francisco, California, United States, North America",,https://lambdalabs.com,$10M to $50M,932205501,USD,932205501,Late Stage Venture,9,,,,,"597,582"
Series A - Shufti Pro,https://www.crunchbase.com/funding_round/shufti-pro-series-a--4e544607,Shufti Pro,https://www.crunchbase.com/organization/shufti-pro,Series A,20000000,USD,20000000,2022-03-15,Early Stage Venture,,,,Yes,"Shufti Pro Ltd. provides global AI-based KYC and AML solutions for customer onboarding, fraud prevention, & effective regulatory compliance","Artificial Intelligence (AI), Compliance, FinTech, Information Technology, SaaS, Software","London, England, United Kingdom, Europe",,http://www.shuftipro.com,$50M to $100M,20000000,USD,20000000,Early Stage Venture,1,Updata Partners,Updata Partners,1,1,"316,232"
Venture Round - Flagship Biosciences,https://www.crunchbase.com/funding_round/flagship-biosciences-series-unknown--b4684fd3,Flagship Biosciences,https://www.crunchbase.com/organization/flagship-biosciences,Venture - Series Unknown,15285339,USD,15285339,2022-09-09,,,,,Yes,Flagship Biosciences delivers comprehensive tissue profiling using our Artificial Intelligence (AI) enabled cTA® pathology platform.,"Artificial Intelligence (AI), Biotechnology, Health Care, Health Diagnostics","Westminster, Colorado, United States, North America",,http://www.flagshipbio.com,$1M to $10M,20285339,USD,20285339,,3,,,,,"316,565"
Series B - ALICE Technologies,https://www.crunchbase.com/funding_round/alice-technologies-series-b--067dd5d3,ALICE Technologies,https://www.crunchbase.com/organization/alice-technologies,Series B,30000000,USD,30000000,2022-06-13,Early Stage Venture,,,,Yes,"Alice Technologies develops construction-engineering software for general contractors, subcontractors, and real estate developers.","Artificial Intelligence (AI), Construction, Innovation Management, Real Estate","Menlo Park, California, United States, North America",,http://alicetechnologies.com,$10M to $50M,61513075,USD,61513075,Early Stage Venture,12,Vanedge Capital,"Bouygues, Future Ventures, Gaingels, GRIDS Capital, JLL Spark, Merus Capital, Metaplanet, Rising Tide, Vanedge Capital",9,3,"316,972"
Venture Round - Aunalytics,https://www.crunchbase.com/funding_round/au-nalytics-series-unknown--b4a50cbd,Aunalytics,https://www.crunchbase.com/organization/au-nalytics,Venture - Series Unknown,26176423,USD,26176423,2022-04-05,,,,,Yes,Aunalytics offers a data science platform that enables businesses to use large amounts of disparate data to solve problems.,"Analytics, Business Information Systems, Computer, Machine Learning, SaaS, Software","South Bend, Indiana, United States, North America",Women Led,http://www.aunalytics.com/index.html,$10M to $50M,26996423,USD,26996423,,2,,,,,"470,439"
Private Equity Round - Ordergroove,https://www.crunchbase.com/funding_round/ordergroove-private-equity--6f720f8f,Ordergroove,https://www.crunchbase.com/organization/ordergroove,Private Equity,100000000,USD,100000000,2022-11-10,Private Equity,,,,Yes,Ordergroove is a subscription-based e-commerce platform for retailers and direct-to-consumer brands.,"Artificial Intelligence (AI), B2B, E-Commerce, Enterprise Software, Subscription Service","New York, New York, United States, North America",,http://www.ordergroove.com,$10M to $50M,130000000,USD,130000000,Private Equity,5,Primus Capital Partners,Primus Capital Partners,1,1,"471,385"
Venture Round - HUMAN,https://www.crunchbase.com/funding_round/humansecurity-series-unknown--d96ab651,HUMAN,https://www.crunchbase.com/organization/humansecurity,Venture - Series Unknown,100000000,USD,100000000,2022-01-04,,,,,Yes,HUMAN is a cybersecurity company that protects the internet and enterprises from fraud and sophisticated bot attacks.,"Advertising, Artificial Intelligence (AI), Cyber Security, Fraud Detection, Internet, Security, Software","New York, New York, United States, North America",,http://www.humansecurity.com,$1M to $10M,150593068,USD,150593068,M&A,9,WestCap,"NightDragon, WestCap",2,2,"474,750"
Series A - Sylvera,https://www.crunchbase.com/funding_round/sylvera-series-a--b87fce4e,Sylvera,https://www.crunchbase.com/organization/sylvera,Series A,32600000,USD,32600000,2022-01-25,Early Stage Venture,,,,Yes,Sylvera develops machine learning-based tools to track the performance of carbon offsets.,"Artificial Intelligence (AI), Information Technology, Machine Learning, Market Research, Software","London, England, United Kingdom, Europe",,https://www.sylvera.com,$10M to $50M,95260735,USD,95260735,Early Stage Venture,5,"Index Ventures, Insight Partners","Index Ventures, Insight Partners, LocalGlobe, Salesforce Ventures",4,2,"440,992"
Series C - onepredict,https://www.crunchbase.com/funding_round/onepredict-series-c--28eaddea,onepredict,https://www.crunchbase.com/organization/onepredict,Series C,30000000000,KRW,24577127,2022-03-24,Late Stage Venture,,,,Yes,"Big Data, Data Science, Machine Learning, Cloud Computing, Enterprise Software Solutions","Artificial Intelligence (AI), Enterprise Software, Industrial, Machine Learning, Predictive Analytics, Software","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,http://www.onepredict.ai,$1M to $10M,53264253,USD,53264253,,6,,"Atinum Partners, DAOL Investment, GS Energy, KB Securities, Korea Development Bank, LB Investment, LG Energy Solution, Shinhan Bank, Stonebridge Capital",9,1,"548,939"
Series B - Spotawheel,https://www.crunchbase.com/funding_round/spotawheel-series-b--89b1e9ae,Spotawheel,https://www.crunchbase.com/organization/spotawheel,Series B,100000000,EUR,105544350,2022-04-27,Early Stage Venture,,,,Yes,Spotawheel is a tech-driven used cars dealership platform that takes customer trust to a whole new level,"Automotive, Predictive Analytics","Athens, Attiki, Greece, Europe",,https://www.spotawheel.com,$10M to $50M,119360000,EUR,127892760,,9,VentureFriends,"Adevinta Ventures, Collective Spark, Endeavor Catalyst, FJ Labs, Rockaway Capital, Rockaway Ventures, UNIQA Ventures, Velocity Partners, VentureFriends",9,1,"441,101"
Series A - 86 Repairs,https://www.crunchbase.com/funding_round/86-repairs-series-a--acf8c602,86 Repairs,https://www.crunchbase.com/organization/86-repairs,Series A,15200000,USD,15200000,2022-07-26,Early Stage Venture,,,,Yes,86 Repairs is a subscription service platform that manages end-to-end equipment repair and maintenance for restaurants.,"Big Data, Hospitality, Predictive Analytics, Restaurants, Software","Chicago, Illinois, United States, North America","Hispanic / Latine Founded, Hispanic / Latine Led",https://www.86repairs.com,,24000000,USD,24000000,Early Stage Venture,5,Storm Ventures,"Cleveland Avenue, Gordon Food Service, Lightbank, MATH Venture Partners, Red Cedar Ventures, Savory Fund, Storm Ventures, TDF Ventures",8,3,"441,812"
Series C - Jobis,https://www.crunchbase.com/funding_round/jobis-97a2-series-c--ecc90ed1,Jobis,https://www.crunchbase.com/organization/jobis-97a2,Series C,30000000000,KRW,25067683,2022-02-16,Late Stage Venture,270000000000,KRW,225609143,Yes,Jobis is an accounting management platform by AI.,"Accounting, Artificial Intelligence (AI)","Yeoksamdong, Seoul-t'ukpyolsi, South Korea, Asia",,https://jobis.co/,,39400000000,KRW,33419095,Late Stage Venture,5,HB Investment,"Atinum Partners, Capstone Partners, DSC Investment, HB Investment, Korea Omega Investment, Premier Partners",6,1,"457,985"
Venture Round - Bryte,https://www.crunchbase.com/funding_round/bryte-series-unknown--87f3f2a3,Bryte,https://www.crunchbase.com/organization/bryte,Venture - Series Unknown,20000000,USD,20000000,2022-07-27,,,,,Yes,Bryte is a sleep technology company that designs and sells restorative intelligence products and services.,"Artificial Intelligence (AI), Consumer Electronics, Machine Learning, Product Design","Los Altos, California, United States, North America",,https://bryte.com,,45487163,USD,45487163,,4,Tempur Sealy,"ARCHina Capital Partners, Tempur Sealy",2,1,"549,937"
Series B - Metagenomi,https://www.crunchbase.com/funding_round/metagenomi-series-b--b76f1ef4,Metagenomi,https://www.crunchbase.com/organization/metagenomi,Series B,100000000,USD,100000000,2023-01-05,Early Stage Venture,,,,Yes,Metagenomi uses metagenomics and machine learning to discover novel genome editing systems for therapeutics development.,"Artificial Intelligence (AI), Biotechnology, Machine Learning, Therapeutics","Emeryville, California, United States, North America",Women Founded,https://www.metagenomi.co,$1M to $10M,456973182,USD,456973182,IPO,7,"Catalio Capital Management, Novo Holdings, SymBiosis LLC","Catalio Capital Management, Leaps by Bayer, Moderna, Novo Holdings, SymBiosis LLC",5,2,"442,441"
Series A - Imagene AI,https://www.crunchbase.com/funding_round/imagene-ai-series-a--c7187349,Imagene AI,https://www.crunchbase.com/organization/imagene-ai,Series A,18500000,USD,18500000,2022-05-02,Early Stage Venture,,,,Yes,"Imagene provides AI-based molecular testing for cancer, detecting in real-time, a broad range of cancerous biomarkers from the biopsy image","Artificial Intelligence (AI), Biotechnology, Health Care, Health Diagnostics","Tel Aviv, Tel Aviv, Israel, Asia",,https://imagene-ai.com,$1M to $10M,21500000,USD,21500000,Early Stage Venture,2,"David Agus, Eyal Gura, Larry Ellison","David Agus, Eyal Gura, Larry Ellison",3,,"374,854"
Series D - Salt Security,https://www.crunchbase.com/funding_round/saltsecurity-series-d--03079874,Salt Security,https://www.crunchbase.com/organization/saltsecurity,Series D,140000000,USD,140000000,2022-02-10,Late Stage Venture,1260000000,USD,1260000000,Yes,Salt Security provides an API protection platform designed to prevent attacks by leveraging machine learning and AI.,"Artificial Intelligence (AI), Cyber Security, Developer APIs, Machine Learning","Palo Alto, California, United States, North America",,https://salt.security,$1M to $10M,271000000,USD,271000000,,8,CapitalG,"Advent International, Alkeon Capital, CapitalG, DFJ Growth, S Capital, Sequoia Capital, Tenaya Capital, Y Combinator",8,5,"266,848"
Series D - UVeye,https://www.crunchbase.com/funding_round/uveye-series-d--3051cde3,UVeye,https://www.crunchbase.com/organization/uveye,Series D,100000000,USD,100000000,2023-05-09,Late Stage Venture,700000000,USD,700000000,Yes,UVeye develops automated inspection systems for vehicles using AI and proprietary hardware.,"Artificial Intelligence (AI), Automotive, Industrial Automation, Machine Learning, Security","Teaneck, New Jersey, United States, North America",Middle Eastern / North African Led,http://www.uveye.com,$10M to $50M,195500000,USD,195500000,Late Stage Venture,6,Hanaco Venture Capital,"CarMax, General Motors, General Motors Ventures, Hanaco Venture Capital, W. R. Berkley",5,2,"376,079"
Series E - XICA,https://www.crunchbase.com/funding_round/xica-db2c-series-e--79368aec,XICA,https://www.crunchbase.com/organization/xica-db2c,Series E,4500000000,JPY,39341854,2022-02-02,Late Stage Venture,,,,Yes,"XICA provides data science services applied to marketing; Delivering insights, optimization, and results to the most complex brands.","Advertising, Analytics, Brand Marketing, Consulting, Predictive Analytics, Software, Test and Measurement","Roppongi, Tokyo, Japan, Asia",,https://xica.net/,,58807868,USD,58807868,Late Stage Venture,8,,,,,"585,701"
Series A - Photoroom,https://www.crunchbase.com/funding_round/photoroom-series-a--68d9618a,Photoroom,https://www.crunchbase.com/organization/photoroom,Series A,19000000,USD,19000000,2022-11-23,Early Stage Venture,,,,Yes,Photoroom is an AI-enabled image capturing app that lets users create studio-quality product pictures in seconds.,"Artificial Intelligence (AI), Machine Learning, Mobile Apps, Photo Editing, Photography","Paris, Ile-de-France, France, Europe",,https://photoroom.com,$1M to $10M,62125000,USD,62125000,Early Stage Venture,5,Balderton Capital,"Adjacent, Balderton Capital, Hugging Face, Meta",4,1,"634,163"
Series A - Multiway Robotics,https://www.crunchbase.com/funding_round/multiway-robotics-series-a--36904a74,Multiway Robotics,https://www.crunchbase.com/organization/multiway-robotics,Series A,100000000,CNY,15801782,2022-02-24,Early Stage Venture,,,,Yes,Multiway Robotics is an advanced intelligent on-site logistics solutions provider.,"Intelligent Systems, Robotics","Shenzhen, Guangdong, China, Asia",,http://www.mw-robot.com/en/,,300000000,CNY,44575034,Early Stage Venture,3,China Creation Ventures (CCV),China Creation Ventures (CCV),1,,"461,879"
Series D - FourKites,https://www.crunchbase.com/funding_round/fourkites-series-d--0045d3e4,FourKites,https://www.crunchbase.com/organization/fourkites,Series D,30000000,USD,30000000,2022-06-21,Late Stage Venture,,,,Yes,"FourKites is a supply chain visibility platform designed for transportation into yards, warehouses, and stores.","Enterprise Software, Logistics, Machine Learning, Software, Supply Chain Management","Chicago, Illinois, United States, North America",,https://www.fourkites.com/,$10M to $50M,241500000,USD,241500000,,8,FedEx,FedEx,1,,"265,820"
Corporate Round - Huma,https://www.crunchbase.com/funding_round/medopad-corporate-round--ae223c06,Huma,https://www.crunchbase.com/organization/medopad,Corporate Round,25000000,GBP,33012801,2022-03-23,,,,,Yes,Huma offers a health platform used for remote patient monitoring and biological data gathering for preventative healthcare.,"Artificial Intelligence (AI), Health Care, mHealth, SaaS","London, England, United Kingdom, Europe",,https://huma.com,$10M to $50M,322619465,USD,322619465,Late Stage Venture,13,AstraZeneca,AstraZeneca,1,,"267,420"
