"Province";"Technology";"Relatedness.Density";"Complexity";"RCA";"CPC";"X.Label..CPC.";"Relatedness.Density..CPC.";"RCA..CPC."
"North Brabant";"Thermal processes adn apparatus";27,09;18,18;0,48;"F28F";"details of heat-exchange or heat-transfer apparatu";8,17;0,42
"North Brabant";"Thermal processes adn apparatus";27,09;18,18;0,48;"F28G";"cleaning of internal or external surfaces of heat-";25,15;0,5
"Zeeland";"Thermal processes adn apparatus";19,9;18,18;0,14;"F22B";"methods of steam generation; steam boilers ";2,81;0
"Zeeland";"Thermal processes adn apparatus";19,9;18,18;0,14;"F22G";"superheating of steam";1,07;0
"Zeeland";"Thermal processes adn apparatus";19,9;18,18;0,14;"F23B";"methods or apparatus for combustion using only sol";0,07;0
"Zeeland";"Thermal processes adn apparatus";19,9;18,18;0,14;"F23C";"methods or apparatus for combustion using fluid fu";1,6;0
"Zeeland";"Thermal processes adn apparatus";19,9;18,18;0,14;"F23D";"burners";1,97;0
"Zeeland";"Thermal processes adn apparatus";19,9;18,18;0,14;"F23H";"grates";0;0
"Zeeland";"Thermal processes adn apparatus";19,9;18,18;0,14;"F23K";"feeding fuel to combustion apparatus";5,68;0
"Zeeland";"Thermal processes adn apparatus";19,9;18,18;0,14;"F23L";"supplying air or non-combustible liquids or gases ";2,62;0
"Zeeland";"Thermal processes adn apparatus";19,9;18,18;0,14;"F23M";"casings, linings, walls or doors specially adapted";5,94;0
"Zeeland";"Thermal processes adn apparatus";19,9;18,18;0,14;"F23N";"regulating or controlling combustion";0,55;0
"Zeeland";"Thermal processes adn apparatus";19,9;18,18;0,14;"F23Q";"ignition; extinguishing devices";3,62;0
"Zeeland";"Thermal processes adn apparatus";19,9;18,18;0,14;"F24B";"domestic stoves or ranges for solid fuels; impleme";0,1;0
"Zeeland";"Thermal processes adn apparatus";19,9;18,18;0,14;"F24C";"other domestic stoves or ranges; details of domest";2,46;0
"Zeeland";"Thermal processes adn apparatus";19,9;18,18;0,14;"F24D";"domestic- or space-heating systems, e.g. central h";8,33;1,9
"Zeeland";"Thermal processes adn apparatus";19,9;18,18;0,14;"F24F";"air-conditioning; air-humidification; ventilation;";11,62;0
"Zeeland";"Thermal processes adn apparatus";19,9;18,18;0,14;"F24H";"fluid heaters, e.g. water or air heaters, having h";15,05;0
"Zeeland";"Thermal processes adn apparatus";19,9;18,18;0,14;"F24J";"production or use of heat not otherwise provided f";5,58;0
"Zeeland";"Thermal processes adn apparatus";19,9;18,18;0,14;"F25B";"refrigeration machines, plants, or systems; combin";8,08;0
"Zeeland";"Thermal processes adn apparatus";19,9;18,18;0,14;"F25C";"production, working, storing or distribution of ic";4,42;0
"Zeeland";"Thermal processes adn apparatus";19,9;18,18;0,14;"F27B";"furnaces, kilns, ovens, or retorts in general; ope";6,38;0
"Zeeland";"Thermal processes adn apparatus";19,9;18,18;0,14;"F27D";"details or accessories of furnaces, kilns, ovens, ";5,98;0
"Zeeland";"Thermal processes adn apparatus";19,9;18,18;0,14;"F28B";"steam or vapour condensers";0,69;0
"Zeeland";"Thermal processes adn apparatus";19,9;18,18;0,14;"F28C";"heat-exchange apparatus, not provided for in anoth";5,92;0
"Zeeland";"Thermal processes adn apparatus";19,9;18,18;0,14;"F28D";"heat-exchange apparatus, not provided for in anoth";8,31;0
"Zeeland";"Thermal processes adn apparatus";19,9;18,18;0,14;"F28F";"details of heat-exchange or heat-transfer apparatu";8,11;0
"Zeeland";"Thermal processes adn apparatus";19,9;18,18;0,14;"F28G";"cleaning of internal or external surfaces of heat-";9,86;0
"Limburg";"Transport";22,06;48,48;0,53;"B60B";"vehicle wheels; castors; axles for wheels or casto";6,34;0
"Limburg";"Transport";22,06;48,48;0,53;"B60C";"vehicle tyres; tyre inflation; tyre changing; conn";57,81;0,15
"Limburg";"Transport";22,06;48,48;0,53;"B60D";"vehicle connections";8,07;0
"Limburg";"Transport";22,06;48,48;0,53;"B60F";"vehicles for use both on rail and on road; vehicle";3,07;0
"Limburg";"Transport";22,06;48,48;0,53;"B60G";"vehicle suspension arrangements";2,3;0
"Limburg";"Transport";22,06;48,48;0,53;"B60H";"arrangements or adaptations of heating, cooling, v";4,72;0
"Limburg";"Transport";22,06;48,48;0,53;"B60J";"windows, windscreens, non-fixed roofs, doors, or s";13,64;8,23
"Limburg";"Transport";22,06;48,48;0,53;"B60K";"arrangement or mounting of propulsion units or of ";5,16;0,29
"Limburg";"Transport";22,06;48,48;0,53;"B60L";"propulsion of electrically-propelled vehicles; sup";4,62;0,11
"Limburg";"Transport";22,06;48,48;0,53;"B60M";"power supply lines, or devices along rails, for el";17,37;0
"Limburg";"Transport";22,06;48,48;0,53;"B60N";"vehicle passenger accommodation not otherwise prov";14,06;0,52
"Limburg";"Transport";22,06;48,48;0,53;"B60P";"vehicles adapted for load transportation or to tra";21,5;0,33
"Limburg";"Transport";22,06;48,48;0,53;"B60Q";"arrangement of signalling or lighting devices, the";8,68;0,89
"Limburg";"Transport";22,06;48,48;0,53;"B60R";"vehicles, vehicle fittings, or vehicle parts, not ";14,85;0,68
"Limburg";"Transport";22,06;48,48;0,53;"B60S";"servicing, cleaning, repairing, supporting, liftin";12,71;0
"Limburg";"Transport";22,06;48,48;0,53;"B60T";"vehicle brake control systems or parts thereof; br";2,17;0,25
"Limburg";"Transport";22,06;48,48;0,53;"B60W";"conjoint control of vehicle sub-units of different";4,43;0,32
"Limburg";"Transport";22,06;48,48;0,53;"B61B";"railway systems; equipment therefor not otherwise ";19,68;1,31
"Limburg";"Transport";22,06;48,48;0,53;"B61C";"locomotives; motor railcars";5,9;0
"Limburg";"Transport";22,06;48,48;0,53;"B61D";"body details or kinds of railway vehicles";8,64;0
"Limburg";"Transport";22,06;48,48;0,53;"B61F";"rail vehicle suspensions, e.g. underframes, bogies";20,2;0,89
"Limburg";"Transport";22,06;48,48;0,53;"B61G";"couplings specially adapted for railway vehicles; ";0,21;0
"Limburg";"Transport";22,06;48,48;0,53;"B61H";"brakes or other retarding apparatus peculiar to ra";4,89;0
"Limburg";"Transport";22,06;48,48;0,53;"B61K";"other auxiliary equipment for railways ";4,32;1,86
"Limburg";"Transport";22,06;48,48;0,53;"B61L";"guiding railway traffic; ensuring the safety of ra";27,82;0,34
"Limburg";"Transport";22,06;48,48;0,53;"B62B";"hand-propelled vehicles, e.g. hand carts or peramb";6,35;0,62
"Limburg";"Transport";22,06;48,48;0,53;"B62D";"motor vehicles; trailers";12,52;0,61
"Limburg";"Transport";22,06;48,48;0,53;"B62H";"cycle stands; supports or holders for parking or s";1,03;3,32
"Limburg";"Transport";22,06;48,48;0,53;"B62J";"cycle saddles or seats; accessories peculiar to cy";17,42;0,58
"Limburg";"Transport";22,06;48,48;0,53;"B62K";"cycles; cycle frames; cycle steering devices; ride";5,39;0
"Limburg";"Transport";22,06;48,48;0,53;"B62L";"brakes specially adapted for cycles";3,66;0
"Limburg";"Transport";22,06;48,48;0,53;"B62M";"rider propulsion of wheeled vehicles or sledges; p";9,37;0
"Limburg";"Transport";22,06;48,48;0,53;"B63B";"ships or other waterborne vessels; equipment for s";17,17;1,23
"Limburg";"Transport";22,06;48,48;0,53;"B63C";"launching, hauling-out, or dry-docking of vessels;";22,02;0
"Limburg";"Transport";22,06;48,48;0,53;"B63G";"offensive or defensive arrangements on vessels; mi";22,34;0
"Limburg";"Transport";22,06;48,48;0,53;"B63H";"marine propulsion or steering";24,99;0
"Limburg";"Transport";22,06;48,48;0,53;"B63J";"auxiliaries on vessels";14,51;0
"Limburg";"Transport";22,06;48,48;0,53;"B64B";"lighter-than-air aircraft";35,3;0
"Limburg";"Transport";22,06;48,48;0,53;"B64C";"aeroplanes; helicopters";10,36;0
"Limburg";"Transport";22,06;48,48;0,53;"B64D";"equipment for fitting in or to aircraft; flying su";10,2;0,11
"Limburg";"Transport";22,06;48,48;0,53;"B64F";"ground or aircraft-carrier-deck installations spec";9,91;0,51
"Limburg";"Transport";22,06;48,48;0,53;"B64G";"cosmonautics; vehicles or equipment therefor ";15,02;0
"North Brabant";"Transport";38,47;48,48;0,35;"B60B";"vehicle wheels; castors; axles for wheels or casto";10,79;0,27
"North Brabant";"Transport";38,47;48,48;0,35;"B60C";"vehicle tyres; tyre inflation; tyre changing; conn";10,02;0,1
"North Brabant";"Transport";38,47;48,48;0,35;"B60D";"vehicle connections";6,53;0
"North Brabant";"Transport";38,47;48,48;0,35;"B60F";"vehicles for use both on rail and on road; vehicle";5,85;0,74
"North Brabant";"Transport";38,47;48,48;0,35;"B60G";"vehicle suspension arrangements";5,02;0,33
"North Brabant";"Transport";38,47;48,48;0,35;"B60H";"arrangements or adaptations of heating, cooling, v";21,73;0,3
"North Brabant";"Transport";38,47;48,48;0,35;"B60J";"windows, windscreens, non-fixed roofs, doors, or s";13,16;1,73
"North Brabant";"Transport";38,47;48,48;0,35;"B60K";"arrangement or mounting of propulsion units or of ";12,22;0,07
"North Brabant";"Transport";38,47;48,48;0,35;"B60L";"propulsion of electrically-propelled vehicles; sup";15,95;0,17
"North Brabant";"Transport";38,47;48,48;0,35;"B60M";"power supply lines, or devices along rails, for el";20,92;0,28
"North Brabant";"Transport";38,47;48,48;0,35;"B60N";"vehicle passenger accommodation not otherwise prov";19,11;0,27
"North Brabant";"Transport";38,47;48,48;0,35;"B60P";"vehicles adapted for load transportation or to tra";13,99;0,37
"North Brabant";"Transport";38,47;48,48;0,35;"B60Q";"arrangement of signalling or lighting devices, the";49,5;0,5
"North Brabant";"Transport";38,47;48,48;0,35;"B60R";"vehicles, vehicle fittings, or vehicle parts, not ";24,22;0,18
"North Brabant";"Transport";38,47;48,48;0,35;"B60S";"servicing, cleaning, repairing, supporting, liftin";37,74;0,07
"North Brabant";"Transport";38,47;48,48;0,35;"B60T";"vehicle brake control systems or parts thereof; br";5,37;0,06
"North Brabant";"Transport";38,47;48,48;0,35;"B60W";"conjoint control of vehicle sub-units of different";12,93;0,17
"North Brabant";"Transport";38,47;48,48;0,35;"B61B";"railway systems; equipment therefor not otherwise ";12,68;0,3
"North Brabant";"Transport";38,47;48,48;0,35;"B61C";"locomotives; motor railcars";3,9;0
"North Brabant";"Transport";38,47;48,48;0,35;"B61D";"body details or kinds of railway vehicles";13,25;0,38
"North Brabant";"Transport";38,47;48,48;0,35;"B61F";"rail vehicle suspensions, e.g. underframes, bogies";12,11;0,8
"North Brabant";"Transport";38,47;48,48;0,35;"B61G";"couplings specially adapted for railway vehicles; ";0,47;0,43
"North Brabant";"Transport";38,47;48,48;0,35;"B61H";"brakes or other retarding apparatus peculiar to ra";0,61;0
"North Brabant";"Transport";38,47;48,48;0,35;"B61K";"other auxiliary equipment for railways ";11,48;1,67
"North Brabant";"Transport";38,47;48,48;0,35;"B61L";"guiding railway traffic; ensuring the safety of ra";35,15;0,3
"North Brabant";"Transport";38,47;48,48;0,35;"B62B";"hand-propelled vehicles, e.g. hand carts or peramb";16,07;1,11
"North Brabant";"Transport";38,47;48,48;0,35;"B62D";"motor vehicles; trailers";12,53;0,36
"North Brabant";"Transport";38,47;48,48;0,35;"B62H";"cycle stands; supports or holders for parking or s";6,14;0,37
"North Brabant";"Transport";38,47;48,48;0,35;"B62J";"cycle saddles or seats; accessories peculiar to cy";11,63;0,26
"North Brabant";"Transport";38,47;48,48;0,35;"B62K";"cycles; cycle frames; cycle steering devices; ride";6,42;0,28
"North Brabant";"Transport";38,47;48,48;0,35;"B62L";"brakes specially adapted for cycles";2,26;0
"North Brabant";"Transport";38,47;48,48;0,35;"B62M";"rider propulsion of wheeled vehicles or sledges; p";7,78;0,51
"North Brabant";"Transport";38,47;48,48;0,35;"B63B";"ships or other waterborne vessels; equipment for s";36,48;1,82
"North Brabant";"Transport";38,47;48,48;0,35;"B63C";"launching, hauling-out, or dry-docking of vessels;";49,92;0,39
"North Brabant";"Transport";38,47;48,48;0,35;"B63G";"offensive or defensive arrangements on vessels; mi";39,88;0
"North Brabant";"Transport";38,47;48,48;0,35;"B63H";"marine propulsion or steering";43,01;1,16
"North Brabant";"Transport";38,47;48,48;0,35;"B63J";"auxiliaries on vessels";51,26;4,31
"North Brabant";"Transport";38,47;48,48;0,35;"B64B";"lighter-than-air aircraft";31,61;0
"North Brabant";"Transport";38,47;48,48;0,35;"B64C";"aeroplanes; helicopters";9,22;0,05
"North Brabant";"Transport";38,47;48,48;0,35;"B64D";"equipment for fitting in or to aircraft; flying su";17,99;0,05
"North Brabant";"Transport";38,47;48,48;0,35;"B64F";"ground or aircraft-carrier-deck installations spec";13,91;0,34
"North Brabant";"Transport";38,47;48,48;0,35;"B64G";"cosmonautics; vehicles or equipment therefor ";18,61;0
"Zeeland";"Transport";17,09;48,48;0,41;"B60B";"vehicle wheels; castors; axles for wheels or casto";18,35;0
"Zeeland";"Transport";17,09;48,48;0,41;"B60C";"vehicle tyres; tyre inflation; tyre changing; conn";35,7;0
"Zeeland";"Transport";17,09;48,48;0,41;"B60D";"vehicle connections";26,41;0
"Zeeland";"Transport";17,09;48,48;0,41;"B60F";"vehicles for use both on rail and on road; vehicle";6,05;0
"Zeeland";"Transport";17,09;48,48;0,41;"B60G";"vehicle suspension arrangements";8,33;2,05
"Zeeland";"Transport";17,09;48,48;0,41;"B60H";"arrangements or adaptations of heating, cooling, v";3,9;0
"Zeeland";"Transport";17,09;48,48;0,41;"B60J";"windows, windscreens, non-fixed roofs, doors, or s";17,91;0
"Zeeland";"Transport";17,09;48,48;0,41;"B60K";"arrangement or mounting of propulsion units or of ";14,95;0,61
"Zeeland";"Transport";17,09;48,48;0,41;"B60L";"propulsion of electrically-propelled vehicles; sup";8,15;0,92
"Zeeland";"Transport";17,09;48,48;0,41;"B60M";"power supply lines, or devices along rails, for el";12,04;0
"Zeeland";"Transport";17,09;48,48;0,41;"B60N";"vehicle passenger accommodation not otherwise prov";18,12;0
"Zeeland";"Transport";17,09;48,48;0,41;"B60P";"vehicles adapted for load transportation or to tra";21,09;0
"Zeeland";"Transport";17,09;48,48;0,41;"B60Q";"arrangement of signalling or lighting devices, the";10,17;0
"Zeeland";"Transport";17,09;48,48;0,41;"B60R";"vehicles, vehicle fittings, or vehicle parts, not ";10,29;1,13
"Zeeland";"Transport";17,09;48,48;0,41;"B60S";"servicing, cleaning, repairing, supporting, liftin";19,75;0
"Zeeland";"Transport";17,09;48,48;0,41;"B60T";"vehicle brake control systems or parts thereof; br";22,48;0
"Zeeland";"Transport";17,09;48,48;0,41;"B60W";"conjoint control of vehicle sub-units of different";14,46;0
"Zeeland";"Transport";17,09;48,48;0,41;"B61B";"railway systems; equipment therefor not otherwise ";8,95;0
"Zeeland";"Transport";17,09;48,48;0,41;"B61C";"locomotives; motor railcars";3,7;0
"Zeeland";"Transport";17,09;48,48;0,41;"B61D";"body details or kinds of railway vehicles";5,37;0
"Zeeland";"Transport";17,09;48,48;0,41;"B61F";"rail vehicle suspensions, e.g. underframes, bogies";6,18;0
"Zeeland";"Transport";17,09;48,48;0,41;"B61G";"couplings specially adapted for railway vehicles; ";4,43;0
"Zeeland";"Transport";17,09;48,48;0,41;"B61H";"brakes or other retarding apparatus peculiar to ra";27,77;0
"Zeeland";"Transport";17,09;48,48;0,41;"B61K";"other auxiliary equipment for railways ";6,79;0
"Zeeland";"Transport";17,09;48,48;0,41;"B61L";"guiding railway traffic; ensuring the safety of ra";3,49;0
"Zeeland";"Transport";17,09;48,48;0,41;"B62B";"hand-propelled vehicles, e.g. hand carts or peramb";7,12;0
"Zeeland";"Transport";17,09;48,48;0,41;"B62D";"motor vehicles; trailers";28,12;0,63
"Zeeland";"Transport";17,09;48,48;0,41;"B62H";"cycle stands; supports or holders for parking or s";5,7;0
"Zeeland";"Transport";17,09;48,48;0,41;"B62J";"cycle saddles or seats; accessories peculiar to cy";3,43;0
"Zeeland";"Transport";17,09;48,48;0,41;"B62K";"cycles; cycle frames; cycle steering devices; ride";5,96;0
"Zeeland";"Transport";17,09;48,48;0,41;"B62L";"brakes specially adapted for cycles";7,97;0
"Zeeland";"Transport";17,09;48,48;0,41;"B62M";"rider propulsion of wheeled vehicles or sledges; p";3,99;0
"Zeeland";"Transport";17,09;48,48;0,41;"B63B";"ships or other waterborne vessels; equipment for s";35,18;0
"Zeeland";"Transport";17,09;48,48;0,41;"B63C";"launching, hauling-out, or dry-docking of vessels;";21,76;14,34
"Zeeland";"Transport";17,09;48,48;0,41;"B63G";"offensive or defensive arrangements on vessels; mi";23,86;0
"Zeeland";"Transport";17,09;48,48;0,41;"B63H";"marine propulsion or steering";8,81;4,3
"Zeeland";"Transport";17,09;48,48;0,41;"B63J";"auxiliaries on vessels";31,15;0
"Zeeland";"Transport";17,09;48,48;0,41;"B64B";"lighter-than-air aircraft";10;0
"Zeeland";"Transport";17,09;48,48;0,41;"B64C";"aeroplanes; helicopters";10,46;0
"Zeeland";"Transport";17,09;48,48;0,41;"B64D";"equipment for fitting in or to aircraft; flying su";8,01;0
