"nuts2";"name";"field";"rca";"reldens";"complexity"
"UKH2";"Bedfordshire And Hertfordshire";"Visual & Performing Arts";0,5;26,03;9,92
"UKH2";"Bedfordshire And Hertfordshire";"Social Sciences";0,8;29,47;26,24
"UKH3";"Essex";"Communication & Textual Studies";1,94;67,83;15,4
"UKH3";"Essex";"Earth & Environmental Sciences";0,15;49,87;65,54
"UKH3";"Essex";"Agriculture, Fisheries & Forestry";0,33;45,81;46,15
"UKH3";"Essex";"Biology";0,6;47,41;65,01
"UKH3";"Essex";"Biomedical Research";0,52;48,91;61,3
"UKH3";"Essex";"Built Environment & Design";1,23;62,91;35,47
"UKH3";"Essex";"Chemistry";0,45;42,54;51,19
"UKH3";"Essex";"Clinical Medicine";0,93;47,84;46,27
"UKH3";"Essex";"Economics & Business";3,64;64,97;44,6
"UKH3";"Essex";"Enabling & Strategic Technologies";0,64;47,77;50,56
"UKH3";"Essex";"Engineering";0,68;49,51;42,31
"UKH3";"Essex";"Historical Studies";1,28;64,51;25,31
"UKH3";"Essex";"Information & Communication Technologies";2,02;59,11;44,75
"UKH3";"Essex";"Mathematics & Statistics";0,92;52,62;51,17
"UKH3";"Essex";"Philosophy & Theology";2,19;67,23;13,98
"UKH3";"Essex";"Physics & Astronomy";0,23;44,63;70,4
"UKH3";"Essex";"Psychology & Cognitive Sciences";2,69;67,75;47,52
"UKH3";"Essex";"Public Health & Health Services";2,05;70,19;44,42
"UKH3";"Essex";"Social Sciences";2,92;65,68;26,24
"UKH3";"Essex";"Visual & Performing Arts";1,91;67,32;9,92
"UKI3";"Inner London - West";"Engineering";0,62;37,89;42,31
"UKI3";"Inner London - West";"Historical Studies";1,56;58,25;25,31
"UKI3";"Inner London - West";"Mathematics & Statistics";0,73;37,89;51,17
"UKI3";"Inner London - West";"Philosophy & Theology";1,18;55,14;13,98
"UKI3";"Inner London - West";"Information & Communication Technologies";0,75;41,7;44,75
"UKI3";"Inner London - West";"Economics & Business";1,23;56,77;44,6
"UKI3";"Inner London - West";"Enabling & Strategic Technologies";0,72;37,41;50,56
"UKI3";"Inner London - West";"Physics & Astronomy";0,63;37,05;70,4
"UKI3";"Inner London - West";"Psychology & Cognitive Sciences";1,63;63,87;47,52
"UKI3";"Inner London - West";"Public Health & Health Services";2,18;69,23;44,42
"UKI3";"Inner London - West";"Social Sciences";1,65;59,65;26,24
"UKI3";"Inner London - West";"Visual & Performing Arts";2,17;60,31;9,92
"UKI3";"Inner London - West";"Agriculture, Fisheries & Forestry";0,2;41,99;46,15
"UKI3";"Inner London - West";"Built Environment & Design";1,06;56,99;35,47
"UKI3";"Inner London - West";"Chemistry";0,5;35,9;51,19
"UKI3";"Inner London - West";"Clinical Medicine";1,34;55,7;46,27
"UKI3";"Inner London - West";"Communication & Textual Studies";1,29;60,15;15,4
"UKI3";"Inner London - West";"Earth & Environmental Sciences";0,67;44,55;65,54
"UKI3";"Inner London - West";"Biology";0,6;43,73;65,01
"UKI3";"Inner London - West";"Biomedical Research";1,31;61,03;61,3
"UKI4";"Inner London - East";"Agriculture, Fisheries & Forestry";0,13;32,94;46,15
"UKI4";"Inner London - East";"Biology";0,36;35,17;65,01
"UKI4";"Inner London - East";"Biomedical Research";0,98;52,15;61,3
"UKI4";"Inner London - East";"Built Environment & Design";0,58;40,18;35,47
"UKI4";"Inner London - East";"Chemistry";0,38;27,91;51,19
"UKI4";"Inner London - East";"Clinical Medicine";1,72;46,21;46,27
"UKI4";"Inner London - East";"Communication & Textual Studies";0,99;48,88;15,4
"UKI4";"Inner London - East";"Earth & Environmental Sciences";0,22;34,43;65,54
"UKI4";"Inner London - East";"Economics & Business";1,59;46,07;44,6
"UKI4";"Inner London - East";"Enabling & Strategic Technologies";0,51;28,9;50,56
"UKI4";"Inner London - East";"Engineering";0,54;28,97;42,31
"UKI4";"Inner London - East";"Historical Studies";0,58;42,02;25,31
"UKI4";"Inner London - East";"Information & Communication Technologies";0,95;31,84;44,75
"UKI4";"Inner London - East";"Mathematics & Statistics";0,58;29,06;51,17
"UKI4";"Inner London - East";"Philosophy & Theology";0,54;44,86;13,98
"UKI4";"Inner London - East";"Physics & Astronomy";0,53;28,93;70,4
"UKI4";"Inner London - East";"Psychology & Cognitive Sciences";1,78;53,34;47,52
"UKI4";"Inner London - East";"Public Health & Health Services";2,33;58,12;44,42
"UKI4";"Inner London - East";"Social Sciences";1,17;48,88;26,24
"UKI4";"Inner London - East";"Visual & Performing Arts";1,74;48,47;9,92
"UKI5";"Outer London - East And North East";"Agriculture, Fisheries & Forestry";0,41;39,12;46,15
"UKI5";"Outer London - East And North East";"Biology";0,3;39,23;65,01
"UKI5";"Outer London - East And North East";"Biomedical Research";0,44;42,78;61,3
"UKI5";"Outer London - East And North East";"Historical Studies";1,22;46,12;25,31
"UKI5";"Outer London - East And North East";"Information & Communication Technologies";0,92;43,39;44,75
"UKI5";"Outer London - East And North East";"Mathematics & Statistics";0,47;37,93;51,17
"UKI5";"Outer London - East And North East";"Philosophy & Theology";0,48;48,06;13,98
"UKI5";"Outer London - East And North East";"Physics & Astronomy";0,26;32,57;70,4
"UKI5";"Outer London - East And North East";"Built Environment & Design";1,68;54,57;35,47
"UKI5";"Outer London - East And North East";"Chemistry";0,41;34,42;51,19
"UKI5";"Outer London - East And North East";"Enabling & Strategic Technologies";0,67;39,9;50,56
"UKI5";"Outer London - East And North East";"Engineering";0,98;44,73;42,31
"UKI5";"Outer London - East And North East";"Psychology & Cognitive Sciences";2,03;56,49;47,52
"UKI5";"Outer London - East And North East";"Public Health & Health Services";3,31;60,61;44,42
"UKI5";"Outer London - East And North East";"Clinical Medicine";1,3;49,88;46,27
"UKI5";"Outer London - East And North East";"Communication & Textual Studies";1,19;53,47;15,4
"UKI5";"Outer London - East And North East";"Earth & Environmental Sciences";0,44;39,91;65,54
"UKI5";"Outer London - East And North East";"Economics & Business";2,59;53,82;44,6
"UKI5";"Outer London - East And North East";"Social Sciences";2,6;55,42;26,24
"UKI5";"Outer London - East And North East";"Visual & Performing Arts";5,29;54,26;9,92
"UKI6";"Outer London - South";"Communication & Textual Studies";0,4;22,63;15,4
"UKI6";"Outer London - South";"Earth & Environmental Sciences";0,51;21,09;65,54
"UKI6";"Outer London - South";"Economics & Business";0,96;28,58;44,6
"UKI6";"Outer London - South";"Agriculture, Fisheries & Forestry";0,29;20,88;46,15
"UKI6";"Outer London - South";"Biology";0,28;20,94;65,01
"UKI6";"Outer London - South";"Biomedical Research";1,49;36,34;61,3
"UKI6";"Outer London - South";"Built Environment & Design";1,03;30,86;35,47
"UKI6";"Outer London - South";"Chemistry";0,58;17,27;51,19
"UKI6";"Outer London - South";"Clinical Medicine";2,17;34,04;46,27
"UKI6";"Outer London - South";"Enabling & Strategic Technologies";0,36;18,45;50,56
"UKI6";"Outer London - South";"Engineering";0,47;18,78;42,31
"UKI6";"Outer London - South";"Historical Studies";0,46;22,1;25,31
"UKI6";"Outer London - South";"Information & Communication Technologies";0,3;19,51;44,75
"UKI6";"Outer London - South";"Mathematics & Statistics";0,09;17,82;51,17
"UKI6";"Outer London - South";"Philosophy & Theology";0,88;22,98;13,98
"UKI6";"Outer London - South";"Physics & Astronomy";0,16;17,84;70,4
"UKI6";"Outer London - South";"Psychology & Cognitive Sciences";0,79;26,4;47,52
"UKI6";"Outer London - South";"Public Health & Health Services";2,02;35,75;44,42
"UKI6";"Outer London - South";"Social Sciences";0,73;25,55;26,24
"UKI6";"Outer London - South";"Visual & Performing Arts";0,71;22,72;9,92
"UKI7";"Outer London - West And North West";"Built Environment & Design";1,24;68,14;35,47
"UKI7";"Outer London - West And North West";"Agriculture, Fisheries & Forestry";0,24;54,85;46,15
"UKI7";"Outer London - West And North West";"Biology";1,52;58,48;65,01
"UKI7";"Outer London - West And North West";"Biomedical Research";0,76;51,83;61,3
"UKI7";"Outer London - West And North West";"Historical Studies";0,88;60,11;25,31
"UKI7";"Outer London - West And North West";"Information & Communication Technologies";1,51;67,63;44,75
"UKI7";"Outer London - West And North West";"Mathematics & Statistics";0,53;54,09;51,17
"UKI7";"Outer London - West And North West";"Philosophy & Theology";1,2;68,25;13,98
"UKI7";"Outer London - West And North West";"Physics & Astronomy";0,75;49,21;70,4
"UKI7";"Outer London - West And North West";"Psychology & Cognitive Sciences";1,22;69,72;47,52
"UKI7";"Outer London - West And North West";"Chemistry";0,49;50,38;51,19
"UKI7";"Outer London - West And North West";"Enabling & Strategic Technologies";1,04;62,71;50,56
"UKI7";"Outer London - West And North West";"Engineering";1,15;64,57;42,31
"UKI7";"Outer London - West And North West";"Public Health & Health Services";2,23;72,31;44,42
"UKI7";"Outer London - West And North West";"Clinical Medicine";0,85;51,87;46,27
"UKI7";"Outer London - West And North West";"Communication & Textual Studies";1,13;68,68;15,4
"UKI7";"Outer London - West And North West";"Earth & Environmental Sciences";0,48;56,39;65,54
"UKI7";"Outer London - West And North West";"Economics & Business";2;69,81;44,6
"UKI7";"Outer London - West And North West";"Social Sciences";1,82;69,92;26,24
"UKI7";"Outer London - West And North West";"Visual & Performing Arts";2,79;68,36;9,92
"UKJ1";"Berkshire, Buckinghamshire And Oxfordshire";"Enabling & Strategic Technologies";0,84;43,29;50,56
"UKJ1";"Berkshire, Buckinghamshire And Oxfordshire";"Biology";1,15;56,56;65,01
"UKJ1";"Berkshire, Buckinghamshire And Oxfordshire";"Agriculture, Fisheries & Forestry";0,41;50,15;46,15
"UKJ1";"Berkshire, Buckinghamshire And Oxfordshire";"Biomedical Research";1,27;64,31;61,3
"UKJ1";"Berkshire, Buckinghamshire And Oxfordshire";"Built Environment & Design";0,89;50,03;35,47
"UKJ1";"Berkshire, Buckinghamshire And Oxfordshire";"Chemistry";0,98;44,3;51,19
"UKJ1";"Berkshire, Buckinghamshire And Oxfordshire";"Clinical Medicine";0,83;48,23;46,27
"UKJ1";"Berkshire, Buckinghamshire And Oxfordshire";"Communication & Textual Studies";1,72;64,51;15,4
"UKJ1";"Berkshire, Buckinghamshire And Oxfordshire";"Earth & Environmental Sciences";1,45;59,07;65,54
"UKJ1";"Berkshire, Buckinghamshire And Oxfordshire";"Economics & Business";1,03;58;44,6
"UKJ1";"Berkshire, Buckinghamshire And Oxfordshire";"Engineering";0,54;42,84;42,31
"UKJ1";"Berkshire, Buckinghamshire And Oxfordshire";"Historical Studies";2,08;64,1;25,31
"UKJ1";"Berkshire, Buckinghamshire And Oxfordshire";"Information & Communication Technologies";0,72;47,02;44,75
"UKJ1";"Berkshire, Buckinghamshire And Oxfordshire";"Mathematics & Statistics";0,97;44,51;51,17
"UKJ1";"Berkshire, Buckinghamshire And Oxfordshire";"Philosophy & Theology";2,92;66,5;13,98
"UKJ1";"Berkshire, Buckinghamshire And Oxfordshire";"Physics & Astronomy";1,21;57,16;70,4
"UKJ1";"Berkshire, Buckinghamshire And Oxfordshire";"Psychology & Cognitive Sciences";1,32;65,06;47,52
"UKJ1";"Berkshire, Buckinghamshire And Oxfordshire";"Public Health & Health Services";1,2;61,85;44,42
"UKJ1";"Berkshire, Buckinghamshire And Oxfordshire";"Social Sciences";1,63;59,92;26,24
"UKJ1";"Berkshire, Buckinghamshire And Oxfordshire";"Visual & Performing Arts";1,43;63,1;9,92
"UKJ2";"Surrey, East And West Sussex";"Biomedical Research";1,01;67,23;61,3
"UKJ2";"Surrey, East And West Sussex";"Built Environment & Design";0,74;56,98;35,47
"UKJ2";"Surrey, East And West Sussex";"Agriculture, Fisheries & Forestry";1;48,6;46,15
"UKJ2";"Surrey, East And West Sussex";"Biology";0,71;52,65;65,01
"UKJ2";"Surrey, East And West Sussex";"Philosophy & Theology";0,94;72,37;13,98
"UKJ2";"Surrey, East And West Sussex";"Historical Studies";1,16;68,07;25,31
"UKJ2";"Surrey, East And West Sussex";"Information & Communication Technologies";1,2;57,79;44,75
"UKJ2";"Surrey, East And West Sussex";"Mathematics & Statistics";0,57;47,18;51,17
"UKJ2";"Surrey, East And West Sussex";"Clinical Medicine";0,8;50,62;46,27
"UKJ2";"Surrey, East And West Sussex";"Physics & Astronomy";1,18;60,12;70,4
"UKJ2";"Surrey, East And West Sussex";"Psychology & Cognitive Sciences";1,91;72,28;47,52
"UKJ2";"Surrey, East And West Sussex";"Chemistry";0,54;44,92;51,19
"UKJ2";"Surrey, East And West Sussex";"Enabling & Strategic Technologies";0,7;48,19;50,56
"UKJ2";"Surrey, East And West Sussex";"Engineering";0,75;47,68;42,31
"UKJ2";"Surrey, East And West Sussex";"Public Health & Health Services";1,66;74,47;44,42
"UKJ2";"Surrey, East And West Sussex";"Social Sciences";1,97;65,86;26,24
"UKJ2";"Surrey, East And West Sussex";"Communication & Textual Studies";1,56;69,86;15,4
"UKJ2";"Surrey, East And West Sussex";"Earth & Environmental Sciences";1,16;61,34;65,54
"UKJ2";"Surrey, East And West Sussex";"Economics & Business";1,8;64,95;44,6
"UKJ2";"Surrey, East And West Sussex";"Visual & Performing Arts";2,25;68,3;9,92
"UKJ3";"Hampshire And Isle Of Wight";"Enabling & Strategic Technologies";1,05;57,51;50,56
"UKJ3";"Hampshire And Isle Of Wight";"Biology";0,84;47,64;65,01
"UKJ3";"Hampshire And Isle Of Wight";"Agriculture, Fisheries & Forestry";0,44;46,4;46,15
"UKJ3";"Hampshire And Isle Of Wight";"Biomedical Research";0,72;48,43;61,3
"UKJ3";"Hampshire And Isle Of Wight";"Built Environment & Design";0,69;53,76;35,47
"UKJ3";"Hampshire And Isle Of Wight";"Chemistry";0,64;48,03;51,19
"UKJ3";"Hampshire And Isle Of Wight";"Clinical Medicine";0,82;44,29;46,27
"UKJ3";"Hampshire And Isle Of Wight";"Communication & Textual Studies";0,91;56,27;15,4
"UKJ3";"Hampshire And Isle Of Wight";"Earth & Environmental Sciences";1,56;57,39;65,54
"UKJ3";"Hampshire And Isle Of Wight";"Economics & Business";1,08;54,8;44,6
"UKJ3";"Hampshire And Isle Of Wight";"Engineering";1,11;56,75;42,31
"UKJ3";"Hampshire And Isle Of Wight";"Historical Studies";1,19;58,26;25,31
"UKJ3";"Hampshire And Isle Of Wight";"Information & Communication Technologies";0,98;59,18;44,75
"UKJ3";"Hampshire And Isle Of Wight";"Mathematics & Statistics";0,67;49,26;51,17
"UKJ3";"Hampshire And Isle Of Wight";"Philosophy & Theology";1,07;62,18;13,98
"UKJ3";"Hampshire And Isle Of Wight";"Physics & Astronomy";1,39;59,36;70,4
"UKJ3";"Hampshire And Isle Of Wight";"Psychology & Cognitive Sciences";1,27;61,39;47,52
"UKJ3";"Hampshire And Isle Of Wight";"Public Health & Health Services";1,58;60,92;44,42
"UKJ3";"Hampshire And Isle Of Wight";"Social Sciences";1,39;58,02;26,24
"UKJ3";"Hampshire And Isle Of Wight";"Visual & Performing Arts";1,12;60,46;9,92
"UKJ4";"Kent";"Biomedical Research";0,66;51,02;61,3
"UKJ4";"Kent";"Biology";1,76;55,38;65,01
"UKJ4";"Kent";"Engineering";0,88;49,05;42,31
"UKJ4";"Kent";"Built Environment & Design";0,73;54,78;35,47
"UKJ4";"Kent";"Agriculture, Fisheries & Forestry";0,73;49,93;46,15
"UKJ4";"Kent";"Mathematics & Statistics";1,14;53,52;51,17
"UKJ4";"Kent";"Philosophy & Theology";1,94;66,63;13,98
"UKJ4";"Kent";"Historical Studies";2,81;64,57;25,31
"UKJ4";"Kent";"Information & Communication Technologies";1,32;58,2;44,75
"UKJ4";"Kent";"Chemistry";0,77;44,21;51,19
"UKJ4";"Kent";"Clinical Medicine";0,76;47,75;46,27
"UKJ4";"Kent";"Physics & Astronomy";0,45;45,28;70,4
"UKJ4";"Kent";"Psychology & Cognitive Sciences";2,56;66,72;47,52
"UKJ4";"Kent";"Economics & Business";1,8;64,05;44,6
"UKJ4";"Kent";"Enabling & Strategic Technologies";0,61;47,08;50,56
"UKJ4";"Kent";"Public Health & Health Services";2,35;68,08;44,42
"UKJ4";"Kent";"Social Sciences";2,78;64,86;26,24
"UKJ4";"Kent";"Communication & Textual Studies";2,42;67,91;15,4
"UKJ4";"Kent";"Earth & Environmental Sciences";0,34;51,79;65,54
"UKJ4";"Kent";"Visual & Performing Arts";3,38;66,28;9,92
"UKK1";"Gloucestershire, Wiltshire And Bristol/Bath Area";"Enabling & Strategic Technologies";1,09;47,27;50,56
"UKK1";"Gloucestershire, Wiltshire And Bristol/Bath Area";"Agriculture, Fisheries & Forestry";0,95;40,29;46,15
"UKK1";"Gloucestershire, Wiltshire And Bristol/Bath Area";"Economics & Business";1,12;52,05;44,6
"UKK1";"Gloucestershire, Wiltshire And Bristol/Bath Area";"Engineering";1,1;44,73;42,31
"UKK1";"Gloucestershire, Wiltshire And Bristol/Bath Area";"Biology";0,73;40,7;65,01
"UKK1";"Gloucestershire, Wiltshire And Bristol/Bath Area";"Biomedical Research";0,93;40,35;61,3
"UKK1";"Gloucestershire, Wiltshire And Bristol/Bath Area";"Built Environment & Design";1,41;53,6;35,47
"UKK1";"Gloucestershire, Wiltshire And Bristol/Bath Area";"Chemistry";0,94;38,37;51,19
"UKK1";"Gloucestershire, Wiltshire And Bristol/Bath Area";"Clinical Medicine";0,85;40,72;46,27
"UKK1";"Gloucestershire, Wiltshire And Bristol/Bath Area";"Communication & Textual Studies";0,89;46,57;15,4
"UKK1";"Gloucestershire, Wiltshire And Bristol/Bath Area";"Earth & Environmental Sciences";1,25;48,57;65,54
"UKK1";"Gloucestershire, Wiltshire And Bristol/Bath Area";"Historical Studies";0,86;44,6;25,31
"UKK1";"Gloucestershire, Wiltshire And Bristol/Bath Area";"Information & Communication Technologies";0,82;45,99;44,75
"UKK1";"Gloucestershire, Wiltshire And Bristol/Bath Area";"Mathematics & Statistics";1,18;45,48;51,17
"UKK1";"Gloucestershire, Wiltshire And Bristol/Bath Area";"Philosophy & Theology";1,11;44,77;13,98
"UKK1";"Gloucestershire, Wiltshire And Bristol/Bath Area";"Physics & Astronomy";0,89;36,83;70,4
"UKK1";"Gloucestershire, Wiltshire And Bristol/Bath Area";"Psychology & Cognitive Sciences";1,36;52,38;47,52
"UKK1";"Gloucestershire, Wiltshire And Bristol/Bath Area";"Public Health & Health Services";2,02;56,16;44,42
"UKK1";"Gloucestershire, Wiltshire And Bristol/Bath Area";"Social Sciences";1,53;52,96;26,24
"UKK1";"Gloucestershire, Wiltshire And Bristol/Bath Area";"Visual & Performing Arts";1,35;52,72;9,92
"UKK2";"Dorset And Somerset";"Engineering";0,68;53,76;42,31
"UKK2";"Dorset And Somerset";"Historical Studies";1,64;67,42;25,31
"UKK2";"Dorset And Somerset";"Mathematics & Statistics";0,19;52,28;51,17
"UKK2";"Dorset And Somerset";"Philosophy & Theology";0,53;61,59;13,98
"UKK2";"Dorset And Somerset";"Physics & Astronomy";0,11;45,92;70,4
"UKK2";"Dorset And Somerset";"Information & Communication Technologies";1,54;61,38;44,75
"UKK2";"Dorset And Somerset";"Public Health & Health Services";3,03;73,7;44,42
"UKK2";"Dorset And Somerset";"Psychology & Cognitive Sciences";1,98;69,76;47,52
"UKK2";"Dorset And Somerset";"Social Sciences";1,37;70,32;26,24
"UKK2";"Dorset And Somerset";"Visual & Performing Arts";1,16;69,63;9,92
"UKK2";"Dorset And Somerset";"Agriculture, Fisheries & Forestry";1,52;63,16;46,15
"UKK2";"Dorset And Somerset";"Biology";2,17;63,94;65,01
"UKK2";"Dorset And Somerset";"Built Environment & Design";0,97;67,93;35,47
"UKK2";"Dorset And Somerset";"Chemistry";0,18;49,08;51,19
"UKK2";"Dorset And Somerset";"Biomedical Research";0,71;58,02;61,3
"UKK2";"Dorset And Somerset";"Earth & Environmental Sciences";0,65;57,67;65,54
"UKK2";"Dorset And Somerset";"Economics & Business";3,17;68,69;44,6
"UKK2";"Dorset And Somerset";"Clinical Medicine";1,03;64;46,27
"UKK2";"Dorset And Somerset";"Communication & Textual Studies";2;69,22;15,4
"UKK2";"Dorset And Somerset";"Enabling & Strategic Technologies";0,39;50,92;50,56
"UKK3";"Cornwall And Isles Of Scilly";"Agriculture, Fisheries & Forestry";1,16;40,51;46,15
"UKK3";"Cornwall And Isles Of Scilly";"Biology";7,61;42,7;65,01
"UKK3";"Cornwall And Isles Of Scilly";"Biomedical Research";1,06;48,2;61,3
"UKK3";"Cornwall And Isles Of Scilly";"Built Environment & Design";1;31,86;35,47
"UKK3";"Cornwall And Isles Of Scilly";"Chemistry";0,23;27,55;51,19
"UKK3";"Cornwall And Isles Of Scilly";"Clinical Medicine";0,57;32,94;46,27
"UKK3";"Cornwall And Isles Of Scilly";"Communication & Textual Studies";0,78;33,66;15,4
"UKK3";"Cornwall And Isles Of Scilly";"Earth & Environmental Sciences";2,43;41,83;65,54
"UKK3";"Cornwall And Isles Of Scilly";"Economics & Business";0,25;30,82;44,6
"UKK3";"Cornwall And Isles Of Scilly";"Enabling & Strategic Technologies";0,91;24,97;50,56
"UKK3";"Cornwall And Isles Of Scilly";"Engineering";0,77;25,82;42,31
"UKK3";"Cornwall And Isles Of Scilly";"Historical Studies";1,02;33,98;25,31
"UKK3";"Cornwall And Isles Of Scilly";"Information & Communication Technologies";0,15;25,83;44,75
